,SampleName,position,ANA plate,GEN plate name,Sample - sampleFunction,Design Id,Colony#,Title,nr. ,Well,Coumaric acid,Glucose,Trehalose,Coumaric acid_normalization,batch_corrected_Coumaric_acid
2606,Coum_Library4_Col271,B3,f31887,Plate 28,Transformant,Coum_Library4,Col271,f31887,15,B3,0.4445962994100497,0.004032690594344434,0.05049938410006775,0.45394349376416676,0.9794089033491619
2607,Coum_Library4_Col272,B4,f31887,Plate 28,Transformant,Coum_Library4,Col272,f31887,16,B4,0.48656729745188587,0.005655475494692638,0.05441636350843323,0.45394349376416676,1.0718675432864953
2608,SHK0046,B5,f31887,Plate 28,Control,nan,,f31887,17,B5,0.18454777458208155,0.007161510293172828,0.06965907366936325,0.45394349376416676,0.4065434952085865
2609,Coum_Library4_Col273,B6,f31887,Plate 28,Transformant,Coum_Library4,Col273,f31887,18,B6,0.6456164478702331,0.006083723884905882,0.0682482471177557,0.45394349376416676,1.4222396768300076
2610,Coum_Library4_Col274,B7,f31887,Plate 28,Transformant,Coum_Library4,Col274,f31887,19,B7,0.6881032275946436,-0.0004477759498937928,0.05788442145925155,0.45394349376416676,1.5158345411865903
2611,Coum_Library4_Col275,B8,f31887,Plate 28,Transformant,Coum_Library4,Col275,f31887,20,B8,0.3044172644550777,0.16411609780224704,0.014869066684387866,0.45394349376416676,0.6706060746257306
2612,SHK0066,B9,f31887,Plate 28,Control,nan,,f31887,21,B9,0.43934927411034946,0.0016755593634809193,0.05814555337090906,0.45394349376416676,0.9678501402612915
2613,Coum_Library4_Col276,B10,f31887,Plate 28,Transformant,Coum_Library4,Col276,f31887,22,B10,0.25018629084437904,0.004189943348274731,0.004375235281767791,0.45394349376416676,0.5511397217521441
2614,Coum_Library4_Col277,B11,f31887,Plate 28,Transformant,Coum_Library4,Col277,f31887,23,B11,0.46818870280434205,0.0014582972266894544,0.06852133303683701,0.45394349376416676,1.0313810182013006
2615,Coum_Library4_Col278,B12,f31887,Plate 28,Transformant,Coum_Library4,Col278,f31887,24,B12,0.46649235248649884,0.0008711453011456609,0.0560458760436179,0.45394349376416676,1.0276440986482152
2616,Coum_Library4_Col279,C1,f31887,Plate 28,Transformant,Coum_Library4,Col279,f31887,25,C1,0.47385130751607024,0.003981724572550329,0.045958142392192626,0.45394349376416676,1.0438552683877567
2617,Coum_Library4_Col280,C2,f31887,Plate 28,Transformant,Coum_Library4,Col280,f31887,26,C2,0.6308167167172637,-0.00017164727101455043,0.05086006527502241,0.45394349376416676,1.3896370922434376
